fips_code,age_group,population
5065,5-11,850
5065,12-15,659
5065,16-17,267
5065,18-24,957
5065,25-39,2069
5065,40-49,1666
5065,50-64,3070
5065,65-74,1839
5065,75-99,1551
5067,0-4,902
5067,5-11,1360
5067,12-15,794
5067,16-17,384
5067,18-24,1380
5067,25-39,3758
5067,40-49,2021
5067,50-64,3442
5067,65-74,1730
5067,75-99,1256
5069,0-4,4171
5069,5-11,5909
5069,12-15,3413
5069,16-17,1799
5069,18-24,7086
5069,25-39,13153
5069,40-49,8054
5069,50-64,14072
5069,65-74,6973
5069,75-99,4652
5071,0-4,1645
5071,5-11,2532
5071,12-15,1471
5071,16-17,727
5071,18-24,2575
5071,25-39,4849
5071,40-49,2975
5071,50-64,5312
5071,65-74,2554
5071,75-99,1731
5073,0-4,375
5073,5-11,548
5073,12-15,238
5073,16-17,161
5073,18-24,574
5073,25-39,933
5073,40-49,774
5073,50-64,1614
5073,65-74,865
5073,75-99,717
5075,0-4,939
5075,5-11,1427
5075,12-15,912
5075,16-17,451
5075,18-24,1591
5075,25-39,2775
5075,40-49,1920
5075,50-64,3335
5075,65-74,1769
5075,75-99,1430
5077,0-4,469
5077,5-11,616
5077,12-15,386
5077,16-17,204
5077,18-24,765
5077,25-39,1834
5077,40-49,1410
5077,50-64,1781
5077,65-74,980
5077,75-99,749
5079,0-4,552
5079,5-11,753
5079,12-15,507
5079,16-17,220
5079,18-24,1109
5079,25-39,3759
5079,40-49,1826
5079,50-64,2699
5079,65-74,1231
5079,75-99,799
5081,0-4,719
5081,5-11,1025
5081,12-15,676
5081,16-17,318
5081,18-24,915
5081,25-39,2025
5081,40-49,1546
5081,50-64,2576
5081,65-74,1492
5081,75-99,1055
5083,0-4,1267
5083,5-11,1798
5083,12-15,1075
5083,16-17,603
5083,18-24,1617
5083,25-39,3940
5083,40-49,2420
5083,50-64,4665
5083,65-74,2461
5083,75-99,1823
5085,0-4,4940
5085,5-11,6903
5085,12-15,4706
5085,16-17,2221
5085,18-24,5503
5085,25-39,16275
5085,40-49,9068
5085,50-64,13362
5085,65-74,5770
5085,75-99,3779
5087,0-4,1112
5087,5-11,1365
5087,12-15,853
5087,16-17,486
5087,18-24,1216
5087,25-39,2570
5087,40-49,2065
5087,50-64,3483
5087,65-74,1855
5087,75-99,1206
5089,0-4,719
5089,5-11,1253
5089,12-15,663
5089,16-17,329
5089,18-24,912
5089,25-39,2208
5089,40-49,1624
5089,50-64,4137
5089,65-74,2799
5089,75-99,1832
5091,0-4,2744
5091,5-11,4132
5091,12-15,2260
5091,16-17,1232
5091,18-24,3543
5091,25-39,8059
5091,40-49,5895
5091,50-64,8571
5091,65-74,4226
5091,75-99,2910
5093,0-4,3037
5093,5-11,4174
5093,12-15,2580
5093,16-17,1303
5093,18-24,3781
5093,25-39,7860
5093,40-49,5100
5093,50-64,8203
5093,65-74,3593
5093,75-99,2495
5095,0-4,436
5095,5-11,586
5095,12-15,297
5095,16-17,158
5095,18-24,541
5095,25-39,844
5095,40-49,956
5095,50-64,1623
5095,65-74,892
5095,75-99,717
5097,0-4,413
5097,5-11,654
5097,12-15,365
5097,16-17,215
5097,18-24,617
5097,25-39,1115
5097,40-49,1068
5097,50-64,2101
5097,65-74,1354
5097,75-99,1049
5099,0-4,503
5099,5-11,738
5099,12-15,442
5099,16-17,217
5099,18-24,606
5099,25-39,1404
5099,40-49,1010
5099,50-64,1738
5099,65-74,1078
5099,75-99,615
5101,0-4,351
5101,5-11,631
5101,12-15,360
5101,16-17,203
5101,18-24,541
5101,25-39,1163
5101,40-49,761
5101,50-64,1811
5101,65-74,1214
5101,75-99,777
5103,0-4,1448
5103,5-11,2023
5103,12-15,1375
5103,16-17,585
5103,18-24,2019
5103,25-39,3697
5103,40-49,2740
5103,50-64,5268
5103,65-74,2662
5103,75-99,2013
5105,0-4,580
5105,5-11,975
5105,12-15,480
5105,16-17,291
5105,18-24,778
5105,25-39,1542
5105,40-49,1411
5105,50-64,2237
5105,65-74,1217
5105,75-99,845
5107,0-4,1389
5107,5-11,1689
5107,12-15,1188
5107,16-17,533
5107,18-24,1808
5107,25-39,3042
5107,40-49,1814
5107,50-64,3768
5107,65-74,1978
5107,75-99,1397
5109,0-4,574
5109,5-11,953
5109,12-15,538
5109,16-17,274
5109,18-24,892
5109,25-39,1693
5109,40-49,1430
5109,50-64,2233
5109,65-74,1228
5109,75-99,941
5111,0-4,1531
5111,5-11,2181
5111,12-15,1324
5111,16-17,657
5111,18-24,1911
5111,25-39,4323
5111,40-49,2960
5111,50-64,4753
5111,65-74,2546
5111,75-99,1710
5113,0-4,1179
5113,5-11,1740
5113,12-15,1147
5113,16-17,606
5113,18-24,1369
5113,25-39,3076
5113,40-49,2394
5113,50-64,4074
5113,65-74,2605
5113,75-99,1904
5115,0-4,3984
5115,5-11,5883
5115,12-15,3197
5115,16-17,1536
5115,18-24,8660
5115,25-39,11950
5115,40-49,6865
5115,50-64,11954
5115,65-74,5598
5115,75-99,4134
5117,0-4,442
5117,5-11,618
5117,12-15,395
5117,16-17,189
5117,18-24,567
5117,25-39,1257
5117,40-49,992
5117,50-64,1814
5117,65-74,1007
5117,75-99,908
5119,0-4,26292
5119,5-11,36803
5119,12-15,18777
5119,16-17,9789
5119,18-24,34540
5119,25-39,84608
5119,40-49,48000
5119,50-64,75198
5119,65-74,35448
5119,75-99,23511
5121,0-4,1067
5121,5-11,1491
5121,12-15,1065
5121,16-17,525
5121,18-24,1316
5121,25-39,3194
5121,40-49,2061
5121,50-64,3452
5121,65-74,1912
5121,75-99,1613
5123,0-4,1666
5123,5-11,2171
5123,12-15,1411
5123,16-17,717
5123,18-24,2022
5123,25-39,5389
5123,40-49,3387
5123,50-64,4965
5123,65-74,2493
5123,75-99,1680
5125,0-4,6982
5125,5-11,11258
5125,12-15,6452
5125,16-17,3314
5125,18-24,8709
5125,25-39,23448
5125,40-49,15629
5125,50-64,22710
5125,65-74,12381
5125,75-99,8532
5127,0-4,741
5127,5-11,972
5127,12-15,612
5127,16-17,316
5127,18-24,736
5127,25-39,1670
5127,40-49,1129
5127,50-64,2050
5127,65-74,1279
5127,75-99,871
5129,0-4,383
5129,5-11,599
5129,12-15,409
5129,16-17,201
5129,18-24,523
5129,25-39,1065
5129,40-49,973
5129,50-64,1754
5129,65-74,1126
5129,75-99,875
5131,0-4,8411
5131,5-11,11984
5131,12-15,6909
5131,16-17,3507
5131,18-24,11775
5131,25-39,24445
5131,40-49,15949
5131,50-64,24718
5131,65-74,11740
5131,75-99,8154
5133,0-4,1363
5133,5-11,1826
5133,12-15,1167
5133,16-17,535
5133,18-24,1504
5133,25-39,3039
5133,40-49,2374
5133,50-64,2901
5133,65-74,1423
5133,75-99,949
5135,0-4,844
5135,5-11,1393
5135,12-15,922
5135,16-17,462
5135,18-24,1112
5135,25-39,2468
5135,40-49,1881
5135,50-64,3622
5135,65-74,2535
5135,75-99,1900
5137,0-4,570
5137,5-11,887
5137,12-15,640
5137,16-17,337
5137,18-24,822
5137,25-39,1852
5137,40-49,1120
5137,50-64,2911
5137,65-74,1836
5137,75-99,1499
5139,0-4,2631
5139,5-11,3747
5139,12-15,2114
5139,16-17,1035
5139,18-24,3159
5139,25-39,6875
5139,40-49,4878
5139,50-64,8206
5139,65-74,3911
5139,75-99,2893
5141,0-4,780
5141,5-11,1308
5141,12-15,792
5141,16-17,421
5141,18-24,1107
5141,25-39,2368
5141,40-49,1863
5141,50-64,3736
5141,65-74,2305
5141,75-99,1963
5143,0-4,16009
5143,5-11,22570
5143,12-15,12353
5143,16-17,6094
5143,18-24,34263
5143,25-39,50541
5143,40-49,28449
5143,50-64,35549
5143,65-74,15851
5143,75-99,10610
5145,0-4,4882
5145,5-11,6980
5145,12-15,4460
5145,16-17,2130
5145,18-24,9202
5145,25-39,14999
5145,40-49,8589
5145,50-64,14829
5145,65-74,7385
5145,75-99,5306
5147,0-4,379
5147,5-11,620
5147,12-15,272
5147,16-17,133
5147,18-24,466
5147,25-39,920
5147,40-49,836
5147,50-64,1425
5147,65-74,861
5147,75-99,620
5149,0-4,1371
5149,5-11,1882
5149,12-15,1350
5149,16-17,634
5149,18-24,1730
5149,25-39,3714
5149,40-49,2619
5149,50-64,4419
5149,65-74,2128
5149,75-99,1617
6001,0-4,96849
6001,5-11,133988
6001,12-15,76438
6001,16-17,36752
6001,18-24,140065
6001,25-39,404893
6001,40-49,233219
6001,50-64,310524
6001,65-74,131979
6001,75-99,92047
6003,0-4,44
6003,5-11,79
6003,12-15,55
6003,16-17,23
6003,18-24,68
6003,25-39,152
6003,40-49,75
6003,50-64,232
6003,65-74,230
6003,75-99,81
6005,0-4,1527
6005,5-11,2150
6005,12-15,1460
6005,16-17,709
6005,18-24,2287
6005,25-39,6458
6005,40-49,4428
6005,50-64,9163
6005,65-74,6318
6005,75-99,3928
6007,0-4,12384
6007,5-11,18380
6007,12-15,9551
6007,16-17,5125
6007,18-24,32869
6007,25-39,41705
6007,40-49,23389
6007,50-64,41730
6007,65-74,23712
6007,75-99,16973
6009,0-4,1902
6009,5-11,3184
6009,12-15,1725
6009,16-17,1000
6009,18-24,2855
6009,25-39,6015
6009,40-49,4940
6009,50-64,11374
6009,65-74,7547
6009,75-99,4972
6011,0-4,1576
6011,5-11,2302
6011,12-15,1312
6011,16-17,652
6011,18-24,1935
6011,25-39,4234
6011,40-49,2456
6011,50-64,3905
6011,65-74,1870
6011,75-99,1212
6013,0-4,65449
6013,5-11,103056
6013,12-15,61505
6013,16-17,31193
6013,18-24,93870
6013,25-39,220475
6013,40-49,158808
6013,50-64,232013
6013,65-74,103232
6013,75-99,72650
6015,0-4,1532
6015,5-11,2273
6015,12-15,1489
6015,16-17,626
6015,18-24,1931
6015,25-39,6024
6015,40-49,3201
6015,50-64,5692
6015,65-74,2870
6015,75-99,1857
6017,0-4,8670
6017,5-11,14906
6017,12-15,9495
6017,16-17,4851
6017,18-24,13613
6017,25-39,30366
6017,40-49,22164
6017,50-64,45928
6017,65-74,23843
6017,75-99,14727
6019,0-4,77711
6019,5-11,110054
6019,12-15,63249
6019,16-17,29830
6019,18-24,99540
6019,25-39,215789
6019,40-49,113049
6019,50-64,157522
6019,65-74,68692
6019,75-99,49085
6021,0-4,2049
6021,5-11,2722
6021,12-15,1850
6021,16-17,864
6021,18-24,2540
6021,25-39,5281
6021,40-49,3042
6021,50-64,5168
6021,65-74,2507
6021,75-99,1953
6023,0-4,7235
6023,5-11,10312
6023,12-15,5748
6023,16-17,2842
6023,18-24,17340
6023,25-39,27154
6023,40-49,15848
6023,50-64,25943
6023,65-74,14795
6023,75-99,8723
6025,0-4,15080
6025,5-11,19372
6025,12-15,11815
6025,16-17,5585
6025,18-24,18723
6025,25-39,38014
6025,40-49,20783
6025,50-64,28487
6025,65-74,12818
6025,75-99,10023
6027,0-4,998
6027,5-11,1481
6027,12-15,748
6027,16-17,382
6027,18-24,1164
6027,25-39,2745
6027,40-49,2229
6027,50-64,4133
6027,65-74,2305
6027,75-99,1792
6029,0-4,70269
6029,5-11,101382
6029,12-15,58780
6029,16-17,27658
6029,18-24,91753
6029,25-39,196421
6029,40-49,104172
6029,50-64,142494
6029,65-74,57162
6029,75-99,37550
6031,0-4,11642
6031,5-11,16072
6031,12-15,9113
6031,16-17,4212
6031,18-24,16736
6031,25-39,36604
6031,40-49,18568
6031,50-64,22681
6031,65-74,8748
6031,75-99,6315
6033,0-4,3731
6033,5-11,5172
6033,12-15,2949
6033,16-17,1549
6033,18-24,4369
6033,25-39,10956
6033,40-49,6498
6033,50-64,14639
6033,65-74,8902
6033,75-99,5431
6035,0-4,1428
6035,5-11,1639
6035,12-15,1019
6035,16-17,517
6035,18-24,3601
6035,25-39,8863
6035,40-49,3701
6035,50-64,5672
6035,65-74,2662
6035,75-99,1717
6037,0-4,611485
6037,5-11,847365
6037,12-15,502850
6037,16-17,253061
6037,18-24,979915
6037,25-39,2330395
6037,40-49,1360723
6037,50-64,1859799
6037,65-74,758833
6037,75-99,577145
6039,0-4,11611
6039,5-11,17131
6039,12-15,9529
6039,16-17,4583
6039,18-24,15053
6039,25-39,31161
6039,40-49,18785
6039,50-64,26150
6039,65-74,12996
6039,75-99,8435
6041,0-4,12164
6041,5-11,20887
6041,12-15,13138
6041,16-17,6443
6041,18-24,16907
6041,25-39,36737
6041,40-49,37258
6041,50-64,60238
6041,65-74,32829
6041,75-99,23341
6043,0-4,736
6043,5-11,1147
6043,12-15,650
6043,16-17,307
6043,18-24,948
6043,25-39,2685
6043,40-49,1865
6043,50-64,4292
6043,65-74,2793
6043,75-99,1997
6045,0-4,5076
6045,5-11,7529
6045,12-15,4029
6045,16-17,2068
6045,18-24,6517
6045,25-39,15300
6045,40-49,9811
6045,50-64,18362
6045,65-74,11991
6045,75-99,6541
6047,0-4,21311
6047,5-11,31743
6047,12-15,18414
6047,16-17,8991
6047,18-24,30535
6047,25-39,56302
6047,40-49,31937
6047,50-64,42193
6047,65-74,17412
6047,75-99,12544
6049,0-4,444
6049,5-11,717
6049,12-15,384
6049,16-17,207
6049,18-24,415
6049,25-39,1402
6049,40-49,996
6049,50-64,1941
6049,65-74,1378
6049,75-99,1023
6051,0-4,500
6051,5-11,1087
6051,12-15,672
6051,16-17,412
6051,18-24,1712
6051,25-39,3172
6051,40-49,1393
6051,50-64,3313
6051,65-74,1370
6051,75-99,679
6053,0-4,31503
6053,5-11,44771
6053,12-15,25620
6053,16-17,11975
6053,18-24,43873
6053,25-39,91833
6053,40-49,53359
6053,50-64,73236
6053,65-74,33366
6053,75-99,23874
6055,0-4,7053
6055,5-11,11187
6055,12-15,7329
6055,16-17,3632
6055,18-24,12199
6055,25-39,26061
6055,40-49,17978
6055,50-64,28216
6055,65-74,14738
6055,75-99,11230
6057,0-4,4177
6057,5-11,6853
6057,12-15,3972
6057,16-17,2097
6057,18-24,6145
6057,25-39,15314
6057,40-49,10615
6057,50-64,23817
6057,65-74,16234
6057,75-99,10020
6059,0-4,187823
6059,5-11,268540
6059,12-15,164871
6059,16-17,83274
6059,18-24,295112
6059,25-39,662980
6059,40-49,430669
6059,50-64,619670
6059,65-74,257618
6059,75-99,197487
6061,0-4,20520
6061,5-11,34790
6061,12-15,20438
6061,16-17,10583
6061,18-24,28784
6061,25-39,67020
6061,40-49,51345
6061,50-64,78260
6061,65-74,42097
6061,75-99,31675
6063,0-4,808
6063,5-11,1250
6063,12-15,707
6063,16-17,352
6063,18-24,1064
6063,25-39,2776
6063,40-49,1659
6063,50-64,4994
6063,65-74,3221
6063,75-99,1829
6065,0-4,157599
6065,5-11,240131
6065,12-15,144197
6065,16-17,72222
6065,18-24,237421
6065,25-39,490433
6065,40-49,305394
6065,50-64,423467
6065,65-74,193685
6065,75-99,146890
6067,0-4,99076
6067,5-11,142781
6067,12-15,81221
6067,16-17,40099
6067,18-24,132797
6067,25-39,344876
6067,40-49,191581
6067,50-64,282527
6067,65-74,123276
6067,75-99,86320
6069,0-4,3883
6069,5-11,6012
6069,12-15,3873
6069,16-17,1910
6069,18-24,5740
6069,25-39,12431
6069,40-49,7444
6069,50-64,11554
6069,65-74,4527
6069,75-99,3002
6071,0-4,153784
6071,5-11,223055
6071,12-15,129681
6071,16-17,65048
6071,18-24,226843
6071,25-39,468082
6071,40-49,267504
6071,50-64,373073
6071,65-74,147810
6071,75-99,94151
6073,0-4,209680
6073,5-11,275724
6073,12-15,159077
6073,16-17,78257
6073,18-24,346764
6073,25-39,777342
6073,40-49,418193
6073,50-64,596947
6073,65-74,261738
6073,75-99,192351
6075,0-4,39536
6075,5-11,43276
6075,12-15,23515
6075,16-17,11219
6075,18-24,62085
6075,25-39,282391
6075,40-49,120978
6075,50-64,156980
6075,65-74,73974
6075,75-99,61007
6077,0-4,52388
6077,5-11,80814
6077,12-15,46444
6077,16-17,23055
6077,18-24,72447
6077,25-39,152065
6077,40-49,93996
6077,50-64,128313
6077,65-74,54930
6077,75-99,38151
6079,0-4,13154
6079,5-11,19647
6079,12-15,11658
6079,16-17,5717
6079,18-24,43132
6079,25-39,50269
6079,40-49,28150
6079,50-64,55591
6079,65-74,32463
6079,75-99,22384
6081,0-4,43940
6081,5-11,62673
6081,12-15,35351
6081,16-17,17539
6081,18-24,56629
6081,25-39,170719
6081,40-49,107183
6081,50-64,152511
6081,65-74,67858
6081,75-99,53019
6083,0-4,28159
6083,5-11,38480
6083,12-15,21891
6083,16-17,10653
6083,18-24,70553
6083,25-39,84643
6083,40-49,48990
6083,50-64,74896
6083,65-74,36297
6083,75-99,30266
6085,0-4,116508
6085,5-11,167128
6085,12-15,97883
6085,16-17,46863
6085,18-24,164130
6085,25-39,451932
6085,40-49,273659
6085,50-64,355193
6085,65-74,141994
6085,75-99,112180
6087,0-4,14192
6087,5-11,20515
6087,12-15,12285
6087,16-17,6129
6087,18-24,40841
6087,25-39,49638
6087,40-49,32697
6087,50-64,54510
6087,65-74,27359
6087,75-99,15796
6089,0-4,10544
6089,5-11,15129
6089,12-15,8547
6089,16-17,4459
6089,18-24,14009
6089,25-39,34042
6089,40-49,18444
6089,50-64,37766
6089,65-74,21397
6089,75-99,14875
6091,0-4,123
6091,5-11,213
6091,12-15,110
6091,16-17,36
6091,18-24,138
6091,25-39,476
6091,40-49,272
6091,50-64,780
6091,65-74,541
6091,75-99,351
6093,0-4,2327
6093,5-11,3746
6093,12-15,1769
6093,16-17,984
6093,18-24,2960
6093,25-39,6570
6093,40-49,4484
6093,50-64,9896
6093,65-74,6725
6093,75-99,4007
6095,0-4,26798
6095,5-11,38467
6095,12-15,22464
6095,16-17,11110
6095,18-24,39291
6095,25-39,93704
6095,40-49,53413
6095,50-64,89273
6095,65-74,41051
6095,75-99,26258
6097,0-4,25137
6097,5-11,39221
6097,12-15,23102
6097,16-17,11731
6097,18-24,41268
6097,25-39,96424
6097,40-49,61444
6097,50-64,106533
6097,65-74,58048
6097,75-99,36865
6099,0-4,39376
6099,5-11,57771
6099,12-15,33989
6099,16-17,16487
6099,18-24,51945
6099,25-39,113485
6099,40-49,66571
6099,50-64,93891
6099,65-74,40856
6099,75-99,28823
6101,0-4,6557
6101,5-11,10005
6101,12-15,5699
6101,16-17,2798
6101,18-24,8424
6101,25-39,19507
6101,40-49,11237
6101,50-64,17464
6101,65-74,7966
6101,75-99,6452
6103,0-4,3839
6103,5-11,5920
6103,12-15,3764
6103,16-17,1735
6103,18-24,4804
6103,25-39,11134
6103,40-49,7255
6103,50-64,13154
6103,65-74,7053
6103,75-99,5254
6105,0-4,586
6105,5-11,859
6105,12-15,446
6105,16-17,275
6105,18-24,687
6105,25-39,1783
6105,40-49,1356
6105,50-64,3298
6105,65-74,2067
6105,75-99,1343
6107,0-4,37791
6107,5-11,57517
6107,12-15,32191
6107,16-17,15659
6107,18-24,47389
6107,25-39,96014
6107,40-49,53214
6107,50-64,70592
6107,65-74,30356
6107,75-99,21175
6109,0-4,2434
6109,5-11,3584
6109,12-15,1949
6109,16-17,1020
6109,18-24,3754
6109,25-39,9563
6109,40-49,5753
6109,50-64,12161
6109,65-74,8164
6109,75-99,5663
6111,0-4,50525
6111,5-11,75840
6111,12-15,47194
6111,16-17,23227
6111,18-24,80330
6111,25-39,165604
6111,40-49,108267
6111,50-64,168647
6111,65-74,73778
6111,75-99,53850
6113,0-4,12312
6113,5-11,17828
6113,12-15,10626
6113,16-17,5260
6113,18-24,43740
6113,25-39,43428
6113,40-49,23429
6113,50-64,34333
6113,65-74,15404
6113,75-99,10992
6115,0-4,5993
6115,5-11,8557
6115,12-15,4421
6115,16-17,2107
6115,18-24,7249
6115,25-39,17398
6115,40-49,8274
6115,50-64,12986
6115,65-74,5886
6115,75-99,3489
8001,0-4,36419
8001,5-11,54028
8001,12-15,30672
8001,16-17,14741
8001,18-24,43993
8001,25-39,121689
8001,40-49,67185
8001,50-64,84276
8001,65-74,31870
8001,75-99,19235
8003,0-4,1116
8003,5-11,1503
8003,12-15,928
8003,16-17,385
8003,18-24,2555
8003,25-39,3204
8003,40-49,1594
8003,50-64,2691
8003,65-74,1300
8003,75-99,830
8005,0-4,40412
8005,5-11,60464
8005,12-15,35333
8005,16-17,17380
8005,18-24,53084
8005,25-39,145681
8005,40-49,90373
8005,50-64,119722
8005,65-74,51014
8005,75-99,31097
8007,0-4,602
8007,5-11,965
8007,12-15,528
8007,16-17,207
8007,18-24,814
8007,25-39,1811
8007,40-49,1564
8007,50-64,3378
8007,65-74,2431
8007,75-99,953
8009,0-4,180
8009,5-11,320
8009,12-15,169
8009,16-17,79
8009,18-24,205
8009,25-39,558
8009,40-49,392
8009,50-64,732
8009,65-74,458
8009,75-99,468
8011,0-4,197
8011,5-11,359
8011,12-15,219
8011,16-17,103
8011,18-24,375
8011,25-39,1610
8011,40-49,812
8011,50-64,1079
8011,65-74,618
8011,75-99,415
8013,0-4,14795
8013,5-11,24943
8013,12-15,15058
8013,16-17,7650
8013,18-24,47309
8013,25-39,65726
8013,40-49,41209
8013,50-64,61726
8013,65-74,27241
8013,75-99,16853
8014,0-4,3698
8014,5-11,6374
8014,12-15,3753
8014,16-17,1916
8014,18-24,5153
8014,25-39,15372
8014,40-49,10114
8014,50-64,12480
8014,65-74,5580
8014,75-99,3446
8015,0-4,741
8015,5-11,1140
8015,12-15,747
8015,16-17,316
8015,18-24,1090
8015,25-39,3473
8015,40-49,2463
8015,50-64,4688
8015,65-74,2988
8015,75-99,1911
8017,0-4,217
8017,5-11,211
8017,12-15,115
8017,16-17,65
8017,18-24,80
8017,25-39,336
8017,40-49,210
8017,50-64,457
8017,65-74,157
8017,75-99,178
8019,0-4,375
8019,5-11,479
8019,12-15,411
8019,16-17,241
8019,18-24,614
8019,25-39,1535
8019,40-49,1364
8019,50-64,2631
8019,65-74,1338
8019,75-99,508
8021,0-4,540
8021,5-11,811
8021,12-15,536
8021,16-17,277
8021,18-24,678
8021,25-39,1312
8021,40-49,810
8021,50-64,1651
8021,65-74,879
8021,75-99,634
8023,0-4,156
8023,5-11,233
8023,12-15,185
8023,16-17,109
8023,18-24,268
8023,25-39,513
8023,40-49,316
8023,50-64,941
8023,65-74,629
8023,75-99,394
8025,0-4,164
8025,5-11,304
8025,12-15,158
8025,16-17,83
8025,18-24,1162
8025,25-39,1354
8025,40-49,753
8025,50-64,1006
8025,65-74,476
8025,75-99,294
8027,0-4,49
8027,5-11,306
8027,12-15,244
8027,16-17,117
8027,18-24,248
8027,25-39,402
8027,40-49,350
8027,50-64,1343
8027,65-74,1187
8027,75-99,530
8029,0-4,1508
8029,5-11,2364
8029,12-15,1459
8029,16-17,750
8029,18-24,2191
8029,25-39,4655
8029,40-49,3109
8029,50-64,6802
8029,65-74,4497
8029,75-99,3230
8031,0-4,42830
8031,5-11,55124
8031,12-15,28568
8031,16-17,13165
8031,18-24,57171
8031,25-39,224560
8031,40-49,94230
8031,50-64,108440
8031,65-74,49238
8031,75-99,32250
8033,0-4,122
8033,5-11,186
8033,12-15,84
8033,16-17,16
8033,18-24,51
8033,25-39,312
8033,40-49,184
8033,50-64,389
8033,65-74,300
8033,75-99,213
8035,0-4,19880
8035,5-11,35307
8035,12-15,22733
8035,16-17,11315
8035,18-24,24967
8035,25-39,59910
8035,40-49,56334
8035,50-64,67178
8035,65-74,25258
8035,75-99,13159
8037,0-4,3087
8037,5-11,4720
8037,12-15,2826
8037,16-17,1359
8037,18-24,4183
8037,25-39,13935
8037,40-49,7666
8037,50-64,11027
8037,65-74,4230
8037,75-99,1647
8039,0-4,1141
8039,5-11,2196
8039,12-15,1431
8039,16-17,804
8039,18-24,1819
8039,25-39,3618
8039,40-49,3490
8039,50-64,7234
8039,65-74,2791
8039,75-99,1193
8041,0-4,47167
8041,5-11,66152
8041,12-15,37767
8041,16-17,18790
8041,18-24,76983
8041,25-39,157776
8041,40-49,82649
8041,50-64,124579
8041,65-74,53653
8041,75-99,33458
8043,0-4,1847
8043,5-11,2988
8043,12-15,1694
8043,16-17,966
8043,18-24,2884
8043,25-39,10517
8043,40-49,5841
8043,50-64,10574
8043,65-74,5914
8043,75-99,4096
8045,0-4,3985
8045,5-11,6398
8045,12-15,2998
8045,16-17,1599
8045,18-24,4777
8045,25-39,13007
8045,40-49,7278
8045,50-64,11536
8045,65-74,4810
8045,75-99,2667
8047,0-4,144
8047,5-11,375
8047,12-15,202
8047,16-17,97
8047,18-24,277
8047,25-39,785
8047,40-49,1282
8047,50-64,1777
8047,65-74,822
8047,75-99,257
8049,0-4,575
8049,5-11,1011
8049,12-15,723
8049,16-17,360
8049,18-24,1053
8049,25-39,3406
8049,40-49,1752
8049,50-64,3862
8049,65-74,1845
8049,75-99,716
8051,0-4,739
8051,5-11,1118
8051,12-15,687
8051,16-17,364
8051,18-24,3293
8051,25-39,3206
8051,40-49,2212
8051,50-64,2997
8051,65-74,1482
8051,75-99,704
8053,0-4,37
8053,5-11,37
8053,12-15,38
8053,16-17,26
8053,18-24,16
8053,25-39,95
8053,40-49,106
8053,50-64,292
8053,65-74,131
8053,75-99,79
8055,0-4,232
8055,5-11,491
8055,12-15,255
8055,16-17,96
8055,18-24,389
8055,25-39,859
8055,40-49,604
8055,50-64,1670
8055,65-74,1224
8055,75-99,859
8057,0-4,33
8057,5-11,64
8057,12-15,55
8057,16-17,33
8057,18-24,102
8057,25-39,151
8057,40-49,149
8057,50-64,317
8057,65-74,210
8057,75-99,147
8059,0-4,29880
8059,5-11,44914
8059,12-15,26593
8059,16-17,13692
8059,18-24,44894
8059,25-39,124768
8059,40-49,74544
8059,50-64,123544
8059,65-74,56133
8059,75-99,35836
8061,0-4,177
8061,5-11,108
8061,12-15,84
8061,16-17,25
8061,18-24,100
8061,25-39,218
8061,40-49,139
8061,50-64,271
8061,65-74,182
8061,75-99,186
8063,0-4,425
8063,5-11,778
8063,12-15,411
8063,16-17,183
8063,18-24,453
8063,25-39,1660
8063,40-49,651
8063,50-64,1522
8063,65-74,726
8063,75-99,639
8065,0-4,199
8065,5-11,651
8065,12-15,337
8065,16-17,213
8065,18-24,788
8065,25-39,2087
8065,40-49,1145
8065,50-64,1513
8065,65-74,596
8065,75-99,222
8067,0-4,2900
8067,5-11,4163
8067,12-15,2403
8067,16-17,1144
8067,18-24,5234
8067,25-39,11676
8067,40-49,6755
8067,50-64,12192
8067,65-74,6086
8067,75-99,3064
8069,0-4,17731
8069,5-11,26744
8069,12-15,16092
8069,16-17,7823
8069,18-24,49609
8069,25-39,72313
8069,40-49,39429
8069,50-64,62884
8069,65-74,32279
8069,75-99,19882
8071,0-4,620
8071,5-11,1042
8071,12-15,564
8071,16-17,306
8071,18-24,1207
8071,25-39,2548
8071,40-49,1481
8071,50-64,3121
8071,65-74,2030
8071,75-99,1347
8073,0-4,308
8073,5-11,446
8073,12-15,243
8073,16-17,125
8073,18-24,345
8073,25-39,1479
8073,40-49,622
8073,50-64,1045
8073,65-74,505
8073,75-99,466
8075,0-4,1650
8075,5-11,1423
8075,12-15,977
8075,16-17,548
8075,18-24,2627
8075,25-39,4463
8075,40-49,2549
8075,50-64,4305
8075,65-74,2036
8075,75-99,1802
8077,0-4,8602
8077,5-11,13058
8077,12-15,7692
8077,16-17,3679
8077,18-24,14014
8077,25-39,28947
8077,40-49,17315
8077,50-64,29833
8077,65-74,16305
8077,75-99,11774
8079,0-4,15
8079,5-11,52
8079,12-15,20
8079,16-17,9
8079,18-24,31
8079,25-39,129
8079,40-49,62
8079,50-64,285
8079,65-74,136
8079,75-99,85
8081,0-4,889
8081,5-11,1354
8081,12-15,742
8081,16-17,377
8081,18-24,873
8081,25-39,2808
8081,40-49,1500
8081,50-64,2777
8081,65-74,1129
8081,75-99,679
8083,0-4,1377
8083,5-11,2311
8083,12-15,1321
8083,16-17,683
